ROUTEID,TRANSID,INCEPTADDR,SENDPOS
15,31473,闽清县金沙镇金沙街62号,药库
15,31474,闽清县下祝乡下祝街61号,药库
15,31475,闽清县省璜镇八都新街95号,药库
15,31476,永泰县樟城镇南湖花园A区10号,药库
15,31477,闽清县梅城大街93号,药库
15,31478,闽清县三溪乡三溪街,药库
15,31479,永泰县盖洋乡盖洋街,药库
15,31480,永泰县富泉乡力华村爱竹口33号,药库
15,31481,永泰县伏口乡洑口街61号,药库
15,31482,福州市仓山区建新霞镜下洋路3号,药库
15,31483,台江区817中路洋头河口新村3号楼,药库
15,31484,福州市马尾区沿山东路236号,药库
15,18582,,莆田市涵江区
15,18601,,莆田市荔城区
15,20817,莆田市荔城区梅园路231号、235号店面,公司仓库
15,30790,福州市鼓楼区五四路282号,成药库
15,30870,福建省福州市道山路18号,西药库
15,30871,福清市融城镇福塘路,仓库
15,30872,福清市融城镇福塘路,药库
15,30873,台江区西二环南路尤溪洲大桥东侧,药库
15,30874,福州市仓山区城门镇三角程敖里195号,药库
15,31485,福州市琅歧经济区琅岐镇团结路135号,福州市琅岐经济区琅岐镇卫生院
15,31486,福州市晋安区宦溪镇宦溪132号,药库
15,31487,闽侯县甘蔗街道双池巷27号,药库
15,31488,闽侯县荆溪镇徐家村269号,药库
15,31489,闽侯县甘蔗镇校园路147号,药库
15,31490,福州市晋安区连江中路133号,西药库
15,31491,鼓楼区鼓东路185号,药库
15,31492,福建省福州市鼓楼区鼓屏路67号,药库
15,31493,福州市二环北路159号,西药库
15,31494,平潭县中楼乡中楼井孟村199号,药库
15,31495,平潭县屿头乡东珠村2号,药库
15,31496,平潭县敖东镇新垄村新垄84号,药库
15,31497,平潭县苏澳镇苏澳街65号,药库
15,31498,平潭县城关合掌街7号,药库
15,31499,平潭县大练乡立新村东沃,药库
15,31500,平潭县城关东大街32号,药库
15,31501,罗源县凤山镇西大陆13号,药库
15,31502,罗源县碧里乡碧里村杭下街桥头南侧,药库
15,31503,连江县潘渡乡贵安新天地沿江大道17号,药库
15,31504,莆田市荔城区镇海街道步云村下车路78号1-5层,LY福建中胜药业有限公司(仓库)
15,31505,莆田市荔城区新度镇,福建中胜药业有限公司
15,31511,莆田市荔城区黄石镇,莆田市荔城区中医院
15,31512,莆田市秀屿区笏石镇,莆田市裕泰贸易有限责任公司
15,31515,"福州市仓山区复园支路48号
","一楼医务室
"
15,31516,福州市闽侯县南屿镇精严山75号,药库
15,31517,福州市晋安区福马路424号 ,药房
15,31518,福州市仓山区则徐大道318号 ,药房
15,31519,福州市仓山区上三路176号二楼,仓库
15,31520,福州市仓山区上三路176号二楼,二楼中药房
15,31521,福州市鼓楼区北环西路68号 ,药房
15,31522,长乐市吴航街道郑和路249号,药库
15,31523,长乐市吴航街道西洋中路78号,药房
15,31526,4365324福建福州新权南路12号金福商厦5楼503,公司仓库
15,31531,福州市金山工业区金洲北路30号鲜信厂房2号楼第二层东北侧,SM仓库
15,31539,福州经济技术开发区快安科技园五号地,三明
15,31544,福州市古田路139号御泉花园2栋1703室,SM仓库
15,31545,福州市闽侯县甘蔗街道铁岭工业集中区一期二号北路1号车间2-4层。,仓库BYCC
15,20818,莆田市荔城区,莆田市荔城区北大中西大药房
15,22082,莆田市秀屿区兴港南大道821弄88号厂房第1层,莆田市裕泰贸易有限责任公司（股份厦门）
15,22487,福州市兴隆路塘边村84号三楼,福州市兴隆路
15,16729,长乐市吴航街道郑和路249号,药库
15,22483,福州市仓山区洪塘路90号空军医院蓝天花园北座204,福州仓山区
15,24263,福建省莆田市涵江区石坊巷15号和19号,公司仓库
15,24264,福州市华屏路20号2栋307-308,福州市华屏路20号2栋307-308
15,24363,福州市闽侯县上街镇建平路95号B座,福建鹭燕中宏医药有限公司-福州仓库(股份厦门)
15,22722,福建省闽侯县南屿镇上井村柳厝9号南屿百姓药店,南屿镇
15,17459,长乐市郑和东路250号3楼,设备科
15,17501,莆田市荔城区,莆田市荔城区精神病防治院
15,17502,莆田市荔城区黄石镇,莆田市荔城区中医院
15,17503,莆田市湄洲湾北岸经济开发区,莆田市湄州岛红十字医院
15,17511,莆田市城厢区,莆田仁德药店
15,17512,莆田市秀屿区平海,莆田市秀屿区平海惠民药店
15,17516,,莆田市涵江区民康堂药店
15,16163,莆田市城厢区,莆田东方医院
15,16164,莆田市荔城区,莆田鹭燕大药房有限公司儿童医院店
15,16165,莆田市荔城区,莆田鹭燕大药房有限公司荔能店
15,16166,莆田市城厢区,莆田鹭燕大药房有限公司南门店
15,16167,莆田市秀屿区,莆田市秀屿区东峤镇卫生院
15,16168,莆田市秀屿区,莆田市秀屿区笏石社区卫生服务中心
15,24856,福州市台江区广达路68号金源大广场西区1006单层,福州宝恩
15,25812,,指定地点
15,22105,福建省福州市闽侯县南屿镇新联村宏德盛科技园3号楼1、2、3层厂房,福州市振旅医药有限公司(股份厦门）
15,26270,福建省福州市长乐市吴航街道郑和路20号4号店,仓库
15,26298,福州市仓山区金榕南路516号负一楼,仓库
15,26299,福建省福州市仓山区金榕南路516号（仓库负一楼）,药库
15,26300,福建省福州市仓山区金榕南路516号门诊三楼（手术室旁边）,静配中心
15,23404,,指定地点
15,30793,福清市沙埔镇路东95号,仓库
15,30794,福清市沙埔镇路东95号,福清市沙埔镇卫生院
15,30897,闽侯县青口镇青泸路1号,药库
15,31239,福建省福州市鼓楼区东街134号,40区
15,31240,长乐市江田镇友爱村新街37号,药库
15,31246,福清洪宽工业村金洪厂房南A座,公司仓库
15,31247,福州市仓山区金山工业区金山大道618号50#楼第1层（西侧）、第2层、第3层（东侧）；46#楼第2层,公司仓库
15,31248,福州市鼓楼区五四路19号国泰大厦十二层,公司仓库
15,31249,福州市仓山区金山工业区金山大道618号46#楼第1、2、4层；50#楼第1层（东侧）第3、4层,公司仓库
15,31251,福州市仓山区盖山镇照屿路10号福州新宁电子有限公司2#楼1-3层,公司仓库
15,31253,福州市仓山区金山工业区浦上园红江路6号C区11座二层,公司仓库
15,31254,福州市台江区八一七中路835号嘉兴小区5号楼二、三层,公司仓库
15,31255,福州市鼓楼区西二环北路298号,仓库
15,31256,委托福建鹭燕中宏医药有限公司配送,公司仓库
15,31260,莆田市荔城区面天尾镇少林北街1001号A幢第1层大厅后、第2、3层、4层东侧,公司仓库
15,31263,福建省福州市铜盘白龙路20号,公司仓库
15,16755,,莆田市荔城区
15,27738,莆田市城厢区华亭镇下花村华林工业园区锐马鞋业内2#厂房,莆田鹭燕大药房有限公司仙游店
15,20156,福州市鼓楼区东街121号新亚大厦504,福州市鼓楼区
15,31273,福建省福州市茶中路20号（仓库片剂）,仓库片剂
15,31274,福建省福州市茶中路20号（仓库针剂）,仓库针剂
15,31275,福建省福州市茶中路20号,设备科
15,31276,福州市鼓楼区西二环北路156号,采购中心一楼
15,31278,福州市五一北路123号,药库
15,31279,长乐市金峰镇解放路146号,药库
15,31280,福州市仓山区建新镇杨周路27号13a#楼第1、2层，第3层 （东南侧）,公司仓库
15,31281,福州市仓山区上藤路152号,仓库
15,31282,福州市晋安区新店镇秀峰路219号冠茂芳洲苑12#楼01店面,仓库
15,31284,福州市晋安区王庄街道福马路250号福马名城（现福马公寓）A#楼15店面,仓库
15,31287,闽侯县鸿尾乡石佛头街331号,药库
15,31288,鼓楼区江厝路,仓库
15,31289,福州市鼓楼区西洪路312号（器械库）,器械库
15,31290,鼓楼区福新西路新洋巷9号店面,仓库
15,31291,鼓楼区公益路13号,仓库
15,31292,福州市鼓楼区井大路卫前里小区1号楼24、26店面,仓库
15,31293,鼓楼区城守前路9号店面,仓库
15,31294,晋安区长乐中路204号,药库
15,31295,福州市鼓楼区六一中路79号东光大楼3-4号,仓库
15,31296,福州市晋安区国货东路185号象园商贸大楼,仓库
15,31297,鼓楼区杨桥西路268号金牛花园1号楼7-8号店面,仓库
15,31299,福州市晋安区国货东路331号英泰商业中心1#-3#楼1层B2商场,仓库
15,31300,福州市鼓楼区元帅路1号联湖花园C座,药库
15,31301,鼓楼区西江滨大道66号融侨锦江B2区2楼B07店,仓库
15,31302,福州市鼓楼区通湖路59号,仓库
15,31303,洪山园路福屿3区32座底层2-4店面,仓库
15,31304,福州市鼓楼区天骐路11号海景花园2号店,仓库
15,31305,福清市港头镇白玉街41号,药库
15,31306,福清市新厝镇新厝村坂顶街59号，江兜村三座厝52号，桥尾村仙井路48号,药库
15,31307,福清市江阴镇占泽村,药库
15,31308,福州市城头镇城头街65号,药库
15,31309,福清市镜洋镇镜洋街200号,药库
15,31310,福清市融城镇清荣大道原一中二部120号,仓库
15,31311,福州市仓山区上渡飞凤山庄19座底层,仓库
15,31313,福州市台江区学军路79号工商联花园3#1层03店,仓库
15,31314,台江区亚兴路50号,福州市台江区鳌峰街道社区卫生服务中心
15,31315,福州市台江区西二环南路35号,仓库
15,31316,福州市晋安区王庄新村桂园13座105室、205室,仓库
15,31317,福州市鼓楼区六一中路115号龙达楼,仓库
15,31318,福州市鼓楼区福飞南路137-1号,仓库
15,31320,福州市晋安区金鸡山路19号,仓库
15,31321,福州市仓山区燎原路179号,公司仓库
15,31322,闽侯县上街镇岐安村岐安花园1号店面,仓库
15,31323,福州市鼓楼区东街38号,仓库
15,31324,福州市晋安区新店镇金城投资区金银城广场1#-3#店面,仓库
15,31325,福州市晋安区岳峰镇晋安新村B5座17店,仓库
15,31326,福州市晋安区岳峰镇桂香街23号桂梅小区1#楼1层22号店面,仓库
15,31327,福州市晋安区岳峰镇东门村晋安北路63号1号楼1层,仓库
15,31328,福州市鼓楼区华林路84号1-1#福建日报大厦附属楼4层,仓库
15,28590,福建省福州市闽侯县竹岐山乡白龙村白龙398号5#厂房3楼,福建金百惠药业有限公司(股份厦门)
15,29070,福州市鼓楼区洪山桥原厝30号药品仓库,南京军区联勤部卫生部福州药品器材供应站(直供)(股份厦门）
15,14697,"莆田市涵江区江口镇新前村6号
",莆田涵江区平民医院仓库
15,21583,莆田市荔城区延寿北街372号一楼店面，356号5号楼102号店面,公司仓库
15,21584,仙游医院,仙游店
15,21585,莆田学院附属医院门诊部对面,荔能店
15,21586,莆田学院附属医院旧区,儿童店
15,21587,莆田学院附属医院住院部对面,东城店
15,21588,莆田市第一医院对面,南门店
15,29710,莆田市鲤城区荔园工业园区东川路二号桥西北侧（福建省莆田市鲤城区宝特工贸有限公司B幢3层）,莆田华润医药有限公司（股份厦门）
15,30596,福州市闽侯县上街镇建平路95号B座,福建鹭燕中宏医药有限公司
15,17093,长乐市吴航街道西洋中路78号,药房
15,30769,福建省福州市茶中路20号（门诊药房）,门诊药房
15,30770,福建省福州市茶中路20号（中心药房）,中心药房
15,30771,福州市鼓楼区鼓东路23号,药库
15,30772,福建省福州市仓山区金榕南路516号（负一楼）,仓库
15,30773,福州市晋安区沁园支路71号（门诊）,门诊
15,30774,福州市晋安区沁园支路71号（中心）,中心
15,30775,福州市鼓楼区五四路282号,西药库
15,30791,福建省福州市北环中路147号,西药库
15,30876,福建省福州市晋安区福马路枫坂（药库）,药库
15,30877,福州市西洪路坑里57号,药库
15,30878,福州市八一七中路145号,药库
15,30879,鼓楼区古田支路61号,水部中心
15,30880,连江县晓澳镇光大路63号,药库
15,30892,闽侯县小箬乡湖柄村,药库
15,30893,闽侯县小箬乡湖柄村,闽侯县小箬乡卫生院
15,30894,福清市龙田镇街道23号,药库
15,30895,福州市台江区义洲街道工业路9号,福州市台江区义洲街道社区卫生服务中心
15,30896,福州市鼓楼区津泰路98号9号楼附属楼1-3层（门面临靠东泰路街道）,药库
15,30954,福州市仓山区金山街道浦上大道272号仓山万达广场A1#楼7层01、03、05室,公司
15,30957,福州市仓山区金山工业区金山大道618号42号楼第2层,药库
15,30958,福州仓山区盖山镇照屿路10号 福州新宁电子有限公司2#楼1-3层,LY福建新紫金医药有限公司仓库LY
15,30959,福州市仓山区建新镇金山大道618号金山工业园区桔园洲53#楼1层、02工业厂房2层,三明
15,30962,莆田市荔城区西天尾镇少林北街1001号A幢第2、3层.,国药控股莆田有限公司.
15,28816,福建省莆田市涵江区三江口镇鳌山村顶柯397号（1层102室除外）,福建九州通中化医药有限公司（股份厦门）
15,31124,莆田市荔城区新度镇林芝路999号（黄石美术工艺城后面),仓库gw
15,31125,3780941莆田市城厢区下花村华林工业园区福建锐马体育用品厂房内,海峡两岸
15,31140,福州市闽侯县上街镇建平路95号2号楼2层,仓库
15,31141,福建省福州市鼓楼区新权路29号,心外科
15,31142,福建省福州市鼓楼区新权路29号,肛肠科
15,31143,福建省福州市鼓楼区新权路29号,8区
15,31144,福建省福州市鼓楼区新权路29号,产科
15,31145,福建省福州市鼓楼区新权路29号,烧伤科
15,31146,福建省福州市鼓楼区东街134号,产科（3区）
15,31147,福建省福州市鼓楼区东街134号,4区
15,31148,福建省福州市鼓楼区东街134号,整形烧伤科
15,31149,福建省福州市鼓楼区东街134号,麻醉科
