ROUTEID,TRANSID,INCEPTADDR,SENDPOS,location
10,2241703,褒美村村部,褒美村卫生所,"118.112457,24.80784"
10,2241706,汀溪镇汀溪街423号,汀溪卫生院,"118.141972,24.767303"
10,2241711,汀溪镇汀溪街423号,（燕来福）厦门市同安区汀溪卫生院,"118.141972,24.767303"
10,2238747,厦门市同安区海城七路224号,厦门市同安区海城七路224号,"118.152149,24.722747"
10,2238829,厦门市同安区新民镇梧侣村大社844号一层,厦门市同安区新民镇梧侣村大社844号一层,"118.11369,24.690166"
10,2239479,厦门市同安工业集中区湖里园25号第1层,厦门市同安工业集中区湖里园25号第1层,"118.123162,24.701559"
10,2238501,厦门市翔安区新圩镇云头村云头1号,厦门市翔安区新圩镇云头村云头1号,"118.25982,24.75125"
10,2238673,厦门市同安区大同街道田洋村双苋里60号,厦门市同安区大同街道田洋村双苋里60号,"118.139962,24.744938"
10,2238675,厦门市同安区环城西路737号,厦门市同安区环城西路737号,"118.137903,24.723097"
10,2238759,厦门市同安区祥平街道陆丰路73号,厦门市同安区祥平街道陆丰路73号,"118.149128,24.724305"
10,2238806,厦门市同安区榕溪路9号二楼东侧,厦门市同安区榕溪路9号二楼东侧,"118.174621,24.721185"
10,2239116,厦门市同安区五显镇四林梨子林里15号,厦门市同安区五显镇四林梨子林里15号,"118.152878,24.771123"
10,2239117,厦门市同安区祥平街道环城街道南路526号,厦门市同安区祥平街道环城街道南路526号,"118.134221,24.728041"
10,2239118,厦门市同安区新民镇乌涂村城仔内里65号,厦门市同安区新民镇乌涂村城仔内里65号,"118.124901,24.70693"
10,2239124,厦门市同安区西洪塘上坂里26-102号,厦门市同安区西洪塘上坂里26-102号,"118.130842,24.702294"
10,2239127,厦门市同安区西湖村西湖塘里241-101号,厦门市同安区西湖村西湖塘里241-101号,"118.147445,24.692774"
10,2238461,厦门市同安区新民镇柑岭村柑岭美宅里219号,厦门市同安区新民镇柑岭村柑岭美宅里219号,"118.112967,24.722207"
10,2241713,店仔村村部,燕来福（店仔村卫生所),"118.23333,24.75456"
10,2241714,三秀山村村部,燕来福（三秀山村卫生所）,"118.192139,24.786761"
10,2241718,厦门市同安区五显镇福康路1号,（燕来福）厦门市同安区五显卫生院,"118.163896,24.74293"
10,2241719,军村村部,燕来福（军村村卫生所）,"118.203331,24.753397"
10,2241721,垵炉村村部,燕来福（垵炉村卫生所）,"118.179512,24.749794"
10,2241722,后塘村村部,燕来福（后塘村卫生所）,"118.1978,24.793266"
10,2241744,同安区新民镇乌涂村溪仔尾,新民卫生院,"118.134439,24.709878"
10,2241747,禾山村卫生所,禾山村,"118.108822,24.666297"
10,2241753,湖安村卫生所,湖安村,"118.128097,24.664711"
10,2241754,湖甘村卫生所,湖甘村,"118.105158,24.732839"
10,2241757,乌涂村卫生所,乌涂村,"118.124512,24.709806"
10,2241758,梧侣村卫生所,梧侣村,"118.115929,24.691301"
10,2241762,同安区新民镇乌涂村溪仔尾,（燕来福）厦门市同安区新民街道社区卫生服务中心,"118.134439,24.709878"
10,2241764,同安区中山路150号,同安区中医医院放射科,"118.14965,24.734747"
10,2241765,同安区中山路150号,同安区中医医院器械仓库,"118.14965,24.734747"
10,2241766,同安区中山路150号,同安区中医医院西药房,"118.14965,24.734747"
10,2241767,同安区中山路150号,同安区中医医院小药房,"118.14965,24.734747"
10,2241768,同安区中山路150号,同安区中医医院药库,"118.14965,24.734747"
10,2241769,"福建厦门同安区大同镇环城中路7号
","厦门市同安区中医医院	仓库
","118.1495,24.73475"
10,2241770,同安区中山路150号供应室楼,供应室,"118.14965,24.734747"
10,2241771,同安区中山路150号,(燕来福）厦门市同安区中医医院,"118.14965,24.734747"
10,2238877,厦门市同安区大埔南国路181-101号、181-102号,厦门市同安区大埔南国路181-101号、181-102号,"118.078192,24.687128"
10,2239410,厦门市同安区凤岗岗头里793-102号,厦门市同安区凤岗岗头里793-102号,"118.132991,24.720954"
10,2242290,厦门市同安区祥平街道祥莲路9号101室,(燕来福)厦门同安闽济堂门诊有限公司,"118.147425,24.719147"
10,2239142,厦门市同安区洪塘镇龙西村3组181号,厦门市同安区洪塘镇龙西村3组181号,"118.193544,24.686325"
10,2239154,厦门市同安区古庄村下松脚里12-101号,厦门市同安区古庄村下松脚里12-101号,"118.142202,24.732943"
10,2239165,厦门市同安区新民镇梧侣村大社里631号和827号,厦门市同安区新民镇梧侣村大社里631号和827号,"118.11969,24.691847"
10,2239178,厦门市同安区新民镇西塘村林边里67号-101号,厦门市同安区新民镇西塘村林边里67号-101号,"118.106123,24.699577"
10,2241868,金柄村村部,金柄村卫生所,"118.287605,24.771706"
10,2241869,面前埔村部,面前埔卫生所,"118.249588,24.749569"
10,2241871,诗坂村村部,诗坂村卫生所,"118.30085,24.720963"
10,2241872,村尾村村部,村尾村卫生所,"118.297989,24.737411"
10,2241874,东寮村村部,东寮村卫生所,"118.26651,24.710779"
10,2241875,凤路村村部,凤路村卫生所,"118.279129,24.754549"
10,2241881,庄垵村村部,庄垵村卫生所,"118.249146,24.70669"
10,2241884,"福建厦门新圩镇新路120号
",厦门市翔安区新圩中心卫生院	药房 ,"118.258965,24.734289"
10,2241886,"福建厦门新圩镇新路120号
",（燕来福）厦门市翔安区新圩中心卫生院,"118.258965,24.734289"
10,2239177,厦门市同安区新民镇乌涂村店仔街37号,厦门市同安区新民镇乌涂村店仔街37号,"118.125081,24.708136"
10,2239965,厦门市同安区新民镇西塘村新厝仔自然村114号101,厦门市同安区新民镇西塘村新厝仔自然村114号101,"118.11648,24.709518"
10,2240021,同安区大同街道田洋村,同安区大同街道田洋村,"118.135261,24.751441"
10,2242350,厦门市同安区大同街道榕溪路9号三楼,（燕来福）厦门市银城药店有限公司,"118.174621,24.721185"
10,2239194,厦门市同安区西湖山坪里169-102号,厦门市同安区西湖山坪里169-102号,"118.139718,24.691578"
10,2239200,厦门市同安区新民镇柑岭村下棋盘里157号-1号,厦门市同安区新民镇柑岭村下棋盘里157号-1号,"118.117183,24.722355"
10,2239206,厦门市同安区洪塘镇洪塘村环镇路西段8号店面,厦门市同安区洪塘镇洪塘村环镇路西段8号店面,"118.196448,24.711785"
10,2239219,	厦门市同安区祥平街道瑶头村新井里172号,	厦门市同安区祥平街道瑶头村新井里172号,"118.156376,24.690485"
10,2239221,厦门市同安区凤山路434号,厦门市同安区凤山路434号,"118.161456,24.722821"
10,2239228,厦门市同安区杜桥里711-11号,厦门市同安区杜桥里711-11号,"118.13741,24.71698"
10,2239442,厦门市同安区大同街道田洋湖厝宅里135号,厦门市同安区大同街道田洋湖厝宅里135号,"118.136932,24.74997"
10,2239448,厦门市同安区新民镇土楼村土楼332-101号,厦门市同安区新民镇土楼村土楼332-101号,"118.08691,24.685936"
10,2238705,厦门市同安区祥平街道瑶头村官田里98号,厦门市同安区祥平街道瑶头村官田里98号,"118.155525,24.693113"
10,2238743,厦门市同安区新民镇西塘村祖厝边里21-101号一楼,厦门市同安区新民镇西塘村祖厝边里21-101号一楼,"118.10682,24.69748"
10,2238750,厦门市同安区新民镇乌涂村下埔里163-101号,厦门市同安区新民镇乌涂村下埔里163-101号,"118.123108,24.708099"
10,2242362,厦门市同安区集安路796号1#厂房5楼D区,（燕来福）厦门灵燕大药房连锁有限公司,"118.141263,24.702106"
10,2242386,厦门市同安区大同街道东山路4-6号,燕来福（厦门市源春堂药业有限公司）,"118.150107,24.736403"
10,2242395,厦门市同安区榕溪路9号二楼东侧,（燕来福）厦门叶林众康大药房有限公司,"118.174621,24.721185"
10,2239250,厦门市同安区新民镇西塘村集银路150-104号,厦门市同安区新民镇西塘村集银路150-104号,"118.117538,24.707812"
10,2239257,厦门市同安区大同街道东山路28号,厦门市同安区大同街道东山路28号,"118.150164,24.737013"
10,2241955,阳翟村村部,阳翟村卫生所,"118.153831,24.713762"
10,2241957,卿朴村村部,卿朴村卫生所,"118.157372,24.707205"
10,2241961,西洪塘村村部,西洪塘村卫生所,"118.135078,24.700993"
10,2241963,溪声村村部,溪声村卫生所,"118.128288,24.732018"
10,2241966,同安祥平东256号银湖西路358号,燕来福（厦门市同安区祥平街道社区卫生服务中心）,"118.134504,24.727497"
10,2241979,厦门市翔安区新圩镇镇口路36-42号,燕来福（厦门翔安新霞综合门诊部）,"118.257329,24.734207"
10,2241989,厦门市翔安区新圩镇后埔村村部,（燕来福）厦门市翔安区新圩镇后埔村卫生所,"118.276708,24.771632"
10,2240467,厦门市同安区凤祥五里161-30号,厦门市同安区凤祥五里161-30号,"118.137347,24.724401"
10,2240538,厦门市同安区洪塘镇三忠村坝口里87-101号,厦门市同安区洪塘镇三忠村卫生所,"118.219762,24.698326"
10,2240722,厦门市同安区洪塘镇郭山村郭山里104号,厦门市同安区洪塘镇郭山村卫生所,"118.224683,24.722903"
10,2240788,厦门市翔安区新圩镇新镇路122号、124号,厦门市翔安区新圩镇新镇路122号、124号,"118.258965,24.734289"
10,2238191,厦门市同安区祥平街道阳翟二路2号第三医院结核门诊2楼PCR实验室,厦门市同安区祥平街道阳翟二路2号第三医院结核门诊2楼PCR实验室,"118.147197,24.705828"
10,2238253,厦门市同安区工业集中区建材园51号306室,厦门市同安区工业集中区建材园51号306室,"118.12845,24.68738"
10,2239309,厦门市同安区凤山路434号,厦门市同安区凤山路434号,"118.161456,24.722821"
10,2242027,厦门市同安区新民镇梧侣路69号,（燕来福）厦门市同安区工业集中区社区卫生服务中心,"118.111284,24.688812"
10,2242028,同安区新民镇四口圳村村部,（燕来福）四口圳村卫生所,"118.135501,24.682445"
10,2242029,同安区新民镇梧侣村村部,（燕来福）梧侣村卫生所,"118.117469,24.693033"
10,2242030,同安区新民镇湖安村上厝里4号,（燕来福）湖安村卫生所,"118.130548,24.675015"
10,2242031,同安区新民镇后宅村村部,（燕来福）后宅村卫生所,"118.117749,24.672458"
10,2242032,同安区新民镇禾山村村部,（燕来福）禾山村卫生所,"118.108822,24.666297"
10,2238519,同安区新民镇乌涂村店仔街158号,同安区新民镇乌涂村店仔街158号,"118.125965,24.709589"
10,2240505,厦门市同安区洪塘镇龙东村龙东里16号,厦门市同安区洪塘镇龙东村卫生所,"118.195665,24.685002"
10,2239406,厦门市同安区五显镇下峰寨阳里60-101、60-102号,厦门市同安区五显镇下峰寨阳里60-101、60-102号,"118.176349,24.74071"
10,2239408,厦门市同安区莲花镇莲美街678、680号,厦门市同安区莲花镇莲美街678、680号,"118.061923,24.749239"
10,2239144,厦门市同安区大同街道同新北路257号店面,厦门市同安区大同街道同新北路257号店面,"118.15146,24.732892"
10,2239227,福建省厦门市同安区城西路33号,福建省厦门市同安区城西路33号,"118.145002,24.732374"
10,2239244,厦门市同安区城南路162号,厦门市同安区城南路162号,"118.147835,24.718592"
10,2239404,厦门市同安区祥桥一里159-4号,厦门市同安区祥桥一里159-4号,"118.14496,24.722856"
10,2242087,同安区东山路2号之1,同安（燕来福）厦门新开元医院有限公司,"118.150246,24.736306"
10,2238609,厦门市凤南农场南山村南山393号,厦门市凤南农场南山村南山393号,"118.060215,24.675134"
10,2238614,厦门市翔安区新圩镇诗坂村,厦门市翔安区新圩镇诗坂村,"118.265296,24.723139"
10,2238615,厦门市翔安区新圩镇新圩社区,厦门市翔安区新圩镇新圩社区,"118.265551,24.733951"
10,2238639,厦门市同安区西池一里76号店面,厦门市同安区西池一里76号店面,"118.145253,24.739823"
10,2238640,厦门市同安区五显镇后塘里161号,厦门市同安区五显镇后塘里161号,"118.189165,24.764168"
10,2238644,厦门市同安区新民镇梧侣村大店3组140号,厦门市同安区新民镇梧侣村大店3组140号,"118.117469,24.693033"
10,2238645,同安区凤南农场大埔村南国路115号,同安区凤南农场大埔村南国路115号,"118.07686,24.68593"
10,2238647,厦门市同安区新民镇西塘村大厝社136号,厦门市同安区新民镇西塘村大厝社136号,"118.106214,24.705649"
10,2238650,厦门市同安区环城西路瑞祥家园1029-1,厦门市同安区环城西路瑞祥家园1029-1,"118.139444,24.727903"
10,2238651,厦门市同安区新民镇禾山村宋厝里298号,厦门市同安区新民镇禾山村宋厝里298号,"118.120312,24.662496"
10,2238652,同安区祥平街道西湖村朱厝金边二栋一层,同安区祥平街道西湖村朱厝金边二栋一层,"118.134234,24.688209"
10,2238653,厦门市同安区西桥路147号汽车大修厂综合楼36-38号,厦门市同安区西桥路147号汽车大修厂综合楼36-38号,"118.149734,24.724251"
10,2238654,厦门市同安区同城湾凤山路490号,厦门市同安区同城湾凤山路490号,"118.162409,24.721684"
10,2238655,厦门市同安区祥平街道陆丰里128号,厦门市同安区祥平街道陆丰里128号,"118.15183,24.72441"
10,2238656,同安区新民镇西塘村交墘71号,同安区新民镇西塘村交墘71号,"118.211344,24.691861"
10,2238657,厦门市同安区新民镇梧侣村大社里503号,厦门市同安区新民镇梧侣村大社里503号,"118.113638,24.6915"
10,2238658,厦门市同安区洪塘镇同龙二路938-103号,厦门市同安区洪塘镇同龙二路938-103号,"118.186063,24.68275"
10,2238659,厦门市同安区后炉里35号之4号店面,厦门市同安区后炉里35号之4号店面,"118.15325,24.73509"
10,2238660,同安区新民镇后宅村橄榄树里13号,同安区新民镇后宅村橄榄树里13号,"118.120833,24.684323"
10,2238661,厦门市同安区新民镇梧侣村大社自然村187号,厦门市同安区新民镇梧侣村大社自然村187号,"118.117469,24.693033"
10,2238662,同安区祥平街道较场路519号,同安区祥平街道较场路519号,"118.150182,24.721034"
10,2238663,厦门市同安区祥平街道西洪塘村坂下里40号-101号,厦门市同安区祥平街道西洪塘村坂下里40号-101号,"118.134541,24.693994"
10,2238666,厦门市同安区新民镇禾山村宋厝里108号,厦门市同安区新民镇禾山村宋厝里108号,"118.120714,24.662125"
10,2238667,厦门市同安区新民镇乌涂社区溪仔尾里25号,厦门市同安区新民镇乌涂社区溪仔尾里25号,"118.136405,24.710067"
10,2238669,厦门市同安区五显镇军村村军村里52号,厦门市同安区五显镇军村村军村里52号,"118.200754,24.75341"
