KEYID,WAREHID,ROUTEID,TRANSID,ROUTESEQ,DISTANCE,INCEPTADDR,EQUTRANSID,SENDPOS,ROUTENAME,INTOWNFLAG,TRANSFLAG,USESTATUS,TRANSNAME,TRANSMODE,TRANSMODEID,ZONENO,ZONENAME,ZONEID,COMPANYNAME,TRCOMPANYID,WAREHNAME,MEMO,Xiamen.经度,Xiamen.纬度
237353,1,12,2238536,,,厦门市海沧区石塘村埭头新村81-101号,,厦门市海沧区石塘村埭头新村81-101号,线路12,1,1,1,汽运,汽运,26,JHQ12,集货区12,12,,,厦门物流中心,,118.039631,24.496252
237355,1,12,2238537,,,厦门市海沧区石塘村南片192号,,厦门市海沧区石塘村南片192号,线路12,1,1,1,汽运,汽运,26,JHQ12,集货区12,12,,,厦门物流中心,,118.042289,24.496507
237374,1,12,2238538,,,厦门市海沧区新垵中路52号之27店铺,,厦门市海沧区新垵中路52号之27店铺,线路12,1,1,1,汽运,汽运,26,JHQ12,集货区12,12,,,厦门物流中心,,117.999359,24.521221
237326,1,12,2238539,,,厦门市海沧区渐美村217-6-102号,,厦门市海沧区渐美村217-6-102号,线路12,1,1,1,汽运,汽运,26,JHQ12,集货区12,12,,,厦门物流中心,,118.025848,24.480383
237322,1,12,2238541,,,厦门市海沧区孚莲一里266号,,厦门市海沧区孚莲一里266号,线路12,1,1,1,汽运,汽运,26,JHQ12,集货区12,12,,,厦门物流中心,,117.962617,24.530733
237377,1,12,2238542,,,厦门市海沧区新垵村西片405-10-102,,厦门市海沧区新垵村西片405-10-102,线路12,1,1,1,汽运,汽运,26,JHQ12,集货区12,12,,,厦门物流中心,,117.996014,24.529206
237357,1,12,2238543,,,厦门市海沧区石塘村南片25-102号,,厦门市海沧区石塘村南片25-102号,线路12,1,1,1,汽运,汽运,26,JHQ12,集货区12,12,,,厦门物流中心,,118.042866,24.496373
246400,1,12,2244218,,,中国（福建）自由贸易试验区厦门片区兴港路675、677、679、681、683号,,厦门宝金惠民门诊部有限公司海沧门诊部,线路12,1,1,1,汽运,汽运,26,JHQ12,集货区12,12,,,厦门物流中心,,118.026395,24.470775
237559,1,12,2239402,,,福建省中国（福建）自由贸易试验区厦门片区建港路2288-6号101室,,福建省中国（福建）自由贸易试验区厦门片区建港路2288-6号101室,线路12,1,1,1,汽运,汽运,26,JHQ12,集货区12,12,,,厦门物流中心,,118.046223,24.452962
237437,1,12,2239407,,,厦门市海沧区沧林东三路354号,,厦门市海沧区沧林东三路354号,线路12,1,1,1,汽运,汽运,26,JHQ12,集货区12,12,,,厦门物流中心,,118.05217,24.491078
237396,1,12,2238951,,,厦门市海沧区新阳街道新垵村西片91-101号,,厦门市海沧区新阳街道新垵村西片91-101号,线路12,1,1,1,汽运,汽运,26,JHQ12,集货区12,12,,,厦门物流中心,,117.996761,24.528481
243072,1,12,2242081,,,厦门市海沧区湖滨东路538、540号,,（燕来福）众生堂（厦门）药业有限公司,线路12,1,1,1,汽运,汽运,26,JHQ12,集货区12,12,,,厦门物流中心,,118.108356,24.480303
247964,1,12,2503934,,,厦门市海沧区海裕路198号公共卫生大楼305室,,厦门市海沧区疾病预防控制中心,线路12,1,1,1,汽运,汽运,26,JHQ12,集货区12,12,,,厦门物流中心,,118.040319,24.493183
248042,1,12,2507259,,,厦门市集美区灌南工业区安仁大道1599号6号自动化高架物流仓库及1-7平层仓库(委托鹭燕医药股份有限公司配送),,霞光东里分店,线路12,1,1,1,汽运,汽运,26,JHQ12,集货区12,12,,,厦门物流中心,,117.964783,24.580929
247989,1,12,2511895,,,海沧区海仓街道慈济一里105号,,沧江新城分中心,线路12,1,1,1,汽运,汽运,26,JHQ12,集货区12,12,,,厦门物流中心,,117.985461,24.476802
248027,1,12,2528488,,,厦门市海沧区渐美村806-1号,,厦门市益家康药业有限公司,线路12,1,1,1,汽运,汽运,26,JHQ12,集货区12,12,,,厦门物流中心,,118.023021,24.478078
247193,1,12,2298290,,,厦门市海沧区海沧街道沧江慈济一里105号,,沧江药房,线路12,1,1,1,汽运,汽运,26,JHQ12,集货区12,12,,,厦门物流中心,,117.985461,24.476802
247281,1,12,2302703,,,厦门市海沧区石塘一里5号,,厦门市海沧区石塘一里5号,线路12,1,1,1,汽运,汽运,26,JHQ12,集货区12,12,,,厦门物流中心,,118.045733,24.494674
247687,1,12,2337859,,,厦门市海沧区霞光东里323号107室、108室,,霞光东里分店,线路12,1,1,1,汽运,汽运,26,JHQ12,集货区12,12,,,厦门物流中心,,118.029409,24.530985
258463,1,12,2406747,,,福建省厦门市思明区福建省厦门市海沧区新美路36号7号楼第一层,,福建省厦门市思明区福建省厦门市海沧区新美路36号7号楼第一层,线路12,1,1,1,汽运,汽运,26,JHQ12,集货区12,12,,,厦门物流中心,,118.002754,24.522331
247463,1,12,2339237,,,厦门市海沧区东孚街道山边村山边社97-101号,,厦门市海沧区东孚街道山边村山边社97-101号,线路12,1,1,1,汽运,汽运,26,JHQ12,集货区12,12,,,厦门物流中心,,117.924946,24.550953
247048,1,12,2246598,,,厦门市海沧区霞阳社区中路14-104号,,厦门市海沧区聚寿堂药店,线路12,1,1,1,汽运,汽运,26,JHQ12,集货区12,12,,,厦门物流中心,,118.01928,24.533188
247064,1,12,2246651,,,厦门市海沧区海沧大道569号2906单元,,厦门海沧安睦多康内科诊所有限公司,线路12,1,1,1,汽运,汽运,26,JHQ12,集货区12,12,,,厦门物流中心,,118.039953,24.475405
247043,1,12,2246683,,,福建省厦门市海沧区海沧大道569号（厦门中心大厦）F座29层,,厦门海沧安睦多康内科诊所有限公司,线路12,1,1,1,汽运,汽运,26,JHQ12,集货区12,12,,,厦门物流中心,,118.037333,24.470718
247641,1,12,2291286,,,厦门市海沧区石塘一里5号,,厦门建财医药有限公司,线路12,1,1,1,汽运,汽运,26,JHQ12,集货区12,12,,,厦门物流中心,,118.045733,24.494674
247637,1,12,2296380,,,厦门市海沧区石塘一里5号,,（燕来福）厦门建财医药有限公司,线路12,1,1,1,汽运,汽运,26,JHQ12,集货区12,12,,,厦门物流中心,,118.045733,24.494674
265381,1,12,2957425,,,厦门市海沧区新阳街道孚莲一里266号,,厦门市海沧区新阳街道孚莲一里266号,线路12,1,1,1,汽运,汽运,26,JHQ12,集货区12,12,,,厦门物流中心,,117.962617,24.530733
265382,1,12,2957848,,,厦门市海沧区莲花社区莲花社215-101号,,厦门市海沧区莲花社区莲花社215-101号,线路12,1,1,1,汽运,汽运,26,JHQ12,集货区12,12,,,厦门物流中心,,117.937161,24.555711
265348,1,12,2958544,,,厦门市海沧区新景东里118号、119号,,厦门市海沧区新景东里118号、119号,线路12,1,1,1,汽运,汽运,26,JHQ12,集货区12,12,,,厦门物流中心,,117.99606,24.53271
259062,1,12,2860334,,,厦门市海沧区新阳街道新垵村东社171-102号,,厦门海沧张松活内科诊所,线路12,1,1,1,汽运,汽运,26,JHQ12,集货区12,12,,,厦门物流中心,,118.003823,24.523973
259584,1,12,2873094,,,厦门市海沧区沧虹路303号12-13室,,厦门海沧齐安沧虹口腔门诊部,线路12,1,1,1,汽运,汽运,26,JHQ12,集货区12,12,,,厦门物流中心,,118.037025,24.497669
259580,1,12,2880353,,,厦门市海沧区新垵村北片418-101号,,厦门海沧刘传高内科诊所,线路12,1,1,1,汽运,汽运,26,JHQ12,集货区12,12,,,厦门物流中心,,118.001476,24.525992
258972,1,12,2816518,,,厦门市海沧区沧湖东一里234号,,厦门市海沧区沧湖东一里234号,线路12,1,1,1,汽运,汽运,26,JHQ12,集货区12,12,,,厦门物流中心,,118.04707,24.487194
258970,1,12,2824832,,,厦门市海沧区海沧街道囷瑶村石岑社10号,,厦门市海沧区海沧街道囷瑶村石岑社10号,线路12,1,1,1,汽运,汽运,26,JHQ12,集货区12,12,,,厦门物流中心,,117.981418,24.476029
265182,1,12,2897452,,,厦门市海沧区新垵村北片276-1-101号,,（燕来福）厦门市福济药业有限公司,线路12,1,1,1,汽运,汽运,26,JHQ12,集货区12,12,,,厦门物流中心,,117.999013,24.524887
256685,1,12,2581453,,,厦门市海沧区新阳街道新垵村东社430-102号,,厦门聚和悦药业有限公司,线路12,1,1,1,汽运,汽运,26,JHQ12,集货区12,12,,,厦门物流中心,,118.008381,24.526641
256687,1,12,2581507,,,厦门市海沧区新阳街道新垵村东社430-102号,,（燕来福）厦门聚和悦药业有限公司,线路12,1,1,1,汽运,汽运,26,JHQ12,集货区12,12,,,厦门物流中心,,118.008381,24.526641
248107,1,12,2550501,,,厦门市海沧区新景东里553号、554号,,厦门市海沧区新景东里553号、554号,线路12,1,1,1,汽运,汽运,26,JHQ12,集货区12,12,,,厦门物流中心,,117.99606,24.53271
256844,1,12,2656184,,,厦门市海沧区新阳街道新垵村东社430-102号,,厦门市海沧区新阳街道新垵村东社430-102号,线路12,1,1,1,汽运,汽运,26,JHQ12,集货区12,12,,,厦门物流中心,,118.008381,24.526641
257115,1,12,2676858,,,厦门市海沧区东孚街道山边村山边社97-101号,,厦门市百鑫得药业有限公司,线路12,1,1,1,汽运,汽运,26,JHQ12,集货区12,12,,,厦门物流中心,,117.924946,24.550953
259531,1,12,2876275,,,厦门市海沧区海农北里27号,,厦门市海沧区海农北里27号,线路12,1,1,1,汽运,汽运,26,JHQ12,集货区12,12,,,厦门物流中心,,118.000605,24.491407
258603,1,12,2769701,,,厦门市海沧区慈济一里98-102号,,厦门市海沧区慈济一里98-102号,线路12,1,1,1,汽运,汽运,26,JHQ12,集货区12,12,,,厦门物流中心,,117.985461,24.476802
268548,1,12,3382900,,,福建省厦门市海沧区新阳街道山边洪东路23号,,福建省厦门市海沧区新阳街道山边洪东路23号,线路12,1,1,1,汽运,汽运,26,JHQ12,集货区12,12,,,厦门物流中心,,117.951427,24.525334
267322,1,12,3184758,,,厦门市海沧区新垵村北片546-101号,,厦门市海沧区新垵村北片546-101号,线路12,1,1,1,汽运,汽运,26,JHQ12,集货区12,12,,,厦门物流中心,,118.001402,24.524159
268792,1,12,3404262,,,厦门市海沧区新阳街道市第一农场孚莲一里313号,,厦门市海沧区新阳街道市第一农场孚莲一里313号,线路12,1,1,1,汽运,汽运,26,JHQ12,集货区12,12,,,厦门物流中心,,117.962617,24.530733
268546,1,12,3382896,,,福建省厦门市海沧区湖头路16号一层,,福建省厦门市海沧区湖头路16号一层,线路12,1,1,1,汽运,汽运,26,JHQ12,集货区12,12,,,厦门物流中心,,117.952498,24.526538
268146,1,12,3243930,,,委托厦门片仔癀宏仁医药有限公司(仓库地址：厦门市海沧区马青路95号之2)配送,,委托厦门片仔癀宏仁医药有限公司(仓库地址：厦门市海沧区马青路95号之2)配送,线路12,1,1,1,汽运,汽运,26,JHQ12,集货区12,12,,,厦门物流中心,,118.021828,24.520124
268793,1,12,3404170,,,厦门市海沧区沧翔路136号,,厦门市海沧区沧翔路136号,线路12,1,1,1,汽运,汽运,26,JHQ12,集货区12,12,,,厦门物流中心,,118.031755,24.495376
267228,1,12,3151029,,,厦门市海沧区沧虹路99号,,（燕来福）厦门市爱民康大药房有限公司,线路12,1,1,1,汽运,汽运,26,JHQ12,集货区12,12,,,厦门物流中心,,118.03307,24.49481
267229,1,12,3151032,,,中国(福建)自由贸易试验区厦门片区嵩屿南路123、125号,,（燕来福）厦门民生堂药业有限公司,线路12,1,1,1,汽运,汽运,26,JHQ12,集货区12,12,,,厦门物流中心,,118.037346,24.452733
266925,1,12,3151037,,,福建省厦门市海沧区新阳北路1668-2号110-1,,厦门爱娃孕婴用品有限公司,线路12,1,1,1,汽运,汽运,26,JHQ12,集货区12,12,,,厦门物流中心,,118.00934,24.530381
268547,1,12,3382904,,,福建省厦门市海沧区囷瑶路81号2层，3层A1-C5区域,,福建省厦门市海沧区囷瑶路81号2层，3层A1-C5区域,线路12,1,1,1,汽运,汽运,26,JHQ12,集货区12,12,,,厦门物流中心,,117.982088,24.471613
267147,1,12,3152456,,,厦门市海沧区马青路2001号1号楼,,厦门出入境边防检查总站警务保障中心诊所,线路12,1,1,1,汽运,汽运,26,JHQ12,集货区12,12,,,厦门物流中心,,118.030802,24.495855
268122,1,12,3290555,,,厦门市海沧区新景东里553号、554号,,厦门市海沧区新景东里553号、554号,线路12,1,1,1,汽运,汽运,26,JHQ12,集货区12,12,,,厦门物流中心,,117.99606,24.53271
266363,1,12,3050009,,,厦门市海沧区霞阳社区东路40-102号,,厦门海沧梁永军内科诊所,线路12,1,1,1,汽运,汽运,26,JHQ12,集货区12,12,,,厦门物流中心,,118.02136,24.532246
266178,1,12,2996785,,,厦门市海沧区兴港一里231号、232号,,厦门市海沧区兴港一里231号、232号,线路12,1,1,1,汽运,汽运,26,JHQ12,集货区12,12,,,厦门物流中心,,118.025842,24.486808
266452,1,12,3053321,,,厦门市海沧区新坡村北片813-101号,,厦门市海沧区新坡村北片813-101号,线路12,1,1,1,汽运,汽运,26,JHQ12,集货区12,12,,,厦门物流中心,,118.032818,24.484503
266529,1,12,2928792,,,厦门市海沧区海裕路198号 ,,厦门市海沧区妇幼保健院,线路12,1,1,1,汽运,汽运,26,JHQ12,集货区12,12,,,厦门物流中心,,118.040305,24.492934
267162,1,12,3151003,,,厦门市海沧区慈济一里98-102号,,厦门市海沧区慈济一里98-102号,线路12,1,1,1,汽运,汽运,26,JHQ12,集货区12,12,,,厦门物流中心,,117.985461,24.476802
266512,1,12,3052420,,,厦门市海沧区山边社区山边社68-1-102号,,（燕来福）厦门天惠康医药有限公司,线路12,1,1,1,汽运,汽运,26,JHQ12,集货区12,12,,,厦门物流中心,,117.924583,24.551037
258807,1,12,2781319,,,厦门市海沧区新阳北路1888-1号101,,厦门艾优视视光医疗科技有限公司新阳眼科诊所,线路12,1,1,1,汽运,汽运,26,JHQ12,集货区12,12,,,厦门物流中心,,118.010602,24.529655
266482,1,12,3064603,,,厦门市海沧区霞光东里503号、504号、505号、506号,,厦门海沧佩泰综合门诊部有限公司,线路12,1,1,1,汽运,汽运,26,JHQ12,集货区12,12,,,厦门物流中心,,118.029549,24.530105
266463,1,12,3064631,,,厦门市海沧区新景西里337号115室,,厦门海沧张小欣中西医结合诊所,线路12,1,1,1,汽运,汽运,26,JHQ12,集货区12,12,,,厦门物流中心,,117.990935,24.529021
268742,1,12,3404096,,,厦门市海沧区新阳街道新垵西片158-1-102号,,厦门承善医药有限公司,线路12,1,1,1,汽运,汽运,26,JHQ12,集货区12,12,,,厦门物流中心,,117.997564,24.526426
269007,1,12,3404098,,,厦门市海沧区兴港六里8-115号,,(燕来福)厦门市海沧区李泓森中医科门诊部,线路12,1,1,1,汽运,汽运,26,JHQ12,集货区12,12,,,厦门物流中心,,118.027261,24.47173
269003,1,12,3404121,,,厦门市海沧区兴港六里8-115号,,厦门市海沧区李泓森中医科门诊部,线路12,1,1,1,汽运,汽运,26,JHQ12,集货区12,12,,,厦门物流中心,,118.027261,24.47173
268975,1,12,3404137,,,厦门市海沧区霞阳社区中路161-106号,,霞阳分店,线路12,1,1,1,汽运,汽运,26,JHQ12,集货区12,12,,,厦门物流中心,,118.018893,24.532197
268825,1,12,3404242,,,厦门市海沧区新阳街道孚莲一里266号,,厦门海沧森东康内科诊所,线路12,1,1,1,汽运,汽运,26,JHQ12,集货区12,12,,,厦门物流中心,,117.962617,24.530733
268425,1,12,3237870,,,中国（福建)自由贸易试验区厦门片区兴港路2012号海沧体育中心沿湖商业街A123、A125商铺,,厦门海沧片仔癀宏仁中医门诊部,线路12,1,1,1,汽运,汽运,26,JHQ12,集货区12,12,,,厦门物流中心,,118.030795,24.471078
268428,1,12,3237873,,,中国（福建)自由贸易试验区厦门片区兴港路2012号海沧体育中心沿湖商业街A123、A125商铺,,（燕来福）厦门海沧片仔癀宏仁中医门诊部有限公司,线路12,1,1,1,汽运,汽运,26,JHQ12,集货区12,12,,,厦门物流中心,,118.030795,24.471078
268835,1,12,3404421,,,厦门市海沧区新按村西片345-104 号,,厦门市海沧区新按村西片345-104 号,线路12,1,1,1,汽运,汽运,26,JHQ12,集货区12,12,,,厦门物流中心,,117.996599,24.530932
269325,1,12,3405497,,,福建省厦门海沧区新阳街道翁角西路2030号海沧生物医药通用厂房A16栋1层,,福建省厦门海沧区新阳街道翁角西路2030号海沧生物医药通用厂房A16栋1层,线路12,1,1,1,汽运,汽运,26,JHQ12,集货区12,12,,,厦门物流中心,,117.955173,24.523522
268410,1,12,3291261,,,厦门市海沧区慈济一里98-102号,,（燕来福）厦门市国泰大药房有限公司,线路12,1,1,1,汽运,汽运,26,JHQ12,集货区12,12,,,厦门物流中心,,117.985461,24.476802
268412,1,12,3291267,,,厦门市海沧区新垵村东社306-101号,,(燕来福)厦门市济同堂药业有限公司,线路12,1,1,1,汽运,汽运,26,JHQ12,集货区12,12,,,厦门物流中心,,118.006465,24.526
269310,1,12,3405175,,,福建省厦门市海沧区厦门市海沧区新阳街道霞飞路123号,,福建省厦门市海沧区厦门市海沧区新阳街道霞飞路123号,线路12,1,1,1,汽运,汽运,26,JHQ12,集货区12,12,,,厦门物流中心,,118.010242,24.534007
269189,1,12,3404902,,,厦门市海沧区后柯南里14号104室、105室,,厦门市海沧区后柯南里14号104室、105室,线路12,1,1,1,汽运,汽运,26,JHQ12,集货区12,12,,,厦门物流中心,,117.981198,24.536519
269255,1,12,3404916,,,福建省厦门市海沧区海裕路89号3号楼一楼,,福建省厦门市海沧区海裕路89号3号楼一楼,线路12,1,1,1,汽运,汽运,26,JHQ12,集货区12,12,,,厦门物流中心,,118.0397,24.491039
269056,1,12,3404612,,,福建省厦门市海沧区海裕路89号一楼仓库中心,,福建省厦门市海沧区海裕路89号一楼仓库中心,线路12,1,1,1,汽运,汽运,26,JHQ12,集货区12,12,,,厦门物流中心,,118.039633,24.491002
269064,1,12,3404544,,,厦门市集美区灌南工业区安仁大道1599号6号自动化高架物流仓库及1-7平层仓库(委托鹭燕医药股份有限公司配送),,霞阳分店,线路12,1,1,1,汽运,汽运,26,JHQ12,集货区12,12,,,厦门物流中心,,117.964783,24.580929
4024,1,7,385,221.0,,厦门市同安区美溪道同安工业园12号202室东侧,,厦门天奎医药有限公司(股份厦门),线路7,1,1,1,汽运,汽运,26,JHQ7,集货区7,7,,,厦门物流中心,,118.158741,24.658134
370,1,7,411,600.0,,*湖里区塘边社,,厦门致和堂药房有限公司,线路7,1,1,1,汽运,汽运,26,JHQ7,集货区7,7,,,厦门物流中心,,118.115478,24.508361
13668,1,7,433,299.0,,厦门市湖里区长虹路33号象屿工业厂房B栋5层,,福建国大药房连锁有限公司(股份厦门),线路7,1,1,1,汽运,汽运,26,JHQ7,集货区7,7,,,厦门物流中心,,118.100357,24.519862
28,1,7,42,610.0,,厦门市同安区洪塘头一路136号黄金工业园2号厂房4楼南侧,,厦门中益药业有限公司,线路7,1,1,1,汽运,汽运,26,JHQ7,集货区7,7,,,厦门物流中心,,118.15574,24.65687
